ticket_serial,match_id,seat_number,price,status,stadium_serial,home_team,away_team,stadium_id,match_date,name,city,capacity
T5943,19,Section-4-Row-8-Seat-1,300,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5944,19,Section-1-Row-5-Seat-4,300,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5945,19,Section-1-Row-6-Seat-7,150,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5946,19,Section-5-Row-8-Seat-7,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5947,19,Section-4-Row-6-Seat-14,300,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5948,19,Section-2-Row-2-Seat-14,300,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5949,19,Section-5-Row-3-Seat-8,300,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5950,19,Section-5-Row-1-Seat-1,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5951,20,Section-4-Row-5-Seat-1,150,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5952,20,Section-2-Row-10-Seat-13,250,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5953,20,Section-3-Row-8-Seat-8,300,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5954,20,Section-4-Row-6-Seat-18,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5955,20,Section-1-Row-6-Seat-6,150,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5956,20,Section-2-Row-6-Seat-20,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5957,20,Section-4-Row-9-Seat-1,300,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5958,20,Section-2-Row-6-Seat-3,300,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5959,20,Section-1-Row-9-Seat-20,250,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5960,20,Section-2-Row-10-Seat-18,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5961,20,Section-3-Row-9-Seat-14,200,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5962,20,Section-2-Row-3-Seat-20,300,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5963,20,Section-1-Row-3-Seat-9,150,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5964,20,Section-4-Row-3-Seat-14,250,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5965,20,Section-1-Row-8-Seat-17,200,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5966,20,Section-3-Row-1-Seat-10,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5967,20,Section-2-Row-10-Seat-5,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5968,20,Section-1-Row-8-Seat-9,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5969,20,Section-1-Row-10-Seat-12,150,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5970,20,Section-4-Row-5-Seat-19,300,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5971,20,Section-3-Row-5-Seat-3,150,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5972,20,Section-4-Row-5-Seat-10,300,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5973,20,Section-4-Row-7-Seat-18,250,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5974,20,Section-4-Row-5-Seat-10,150,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5975,20,Section-4-Row-5-Seat-9,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5976,20,Section-3-Row-4-Seat-17,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5977,20,Section-4-Row-2-Seat-20,150,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5978,20,Section-1-Row-4-Seat-13,200,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5979,20,Section-1-Row-4-Seat-16,250,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5980,20,Section-2-Row-5-Seat-5,250,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5981,20,Section-3-Row-4-Seat-5,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5982,20,Section-2-Row-1-Seat-7,250,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5983,20,Section-3-Row-4-Seat-4,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5984,20,Section-2-Row-6-Seat-10,250,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5985,20,Section-4-Row-6-Seat-12,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5986,20,Section-1-Row-7-Seat-10,150,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5987,20,Section-3-Row-6-Seat-6,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5988,20,Section-4-Row-5-Seat-12,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5989,20,Section-1-Row-10-Seat-2,150,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5990,20,Section-4-Row-8-Seat-2,150,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5991,20,Section-1-Row-10-Seat-1,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5992,20,Section-3-Row-8-Seat-18,200,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5993,20,Section-5-Row-5-Seat-13,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5994,20,Section-1-Row-9-Seat-4,200,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5995,20,Section-3-Row-8-Seat-4,300,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5996,20,Section-3-Row-7-Seat-19,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5997,20,Section-3-Row-8-Seat-13,200,available,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5998,20,Section-5-Row-5-Seat-17,200,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T5999,20,Section-2-Row-1-Seat-11,200,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
T6000,20,Section-5-Row-7-Seat-8,250,sold,S1001,South Korea,Germany,1,2034-06-15 00:00,King Fahd Stadium,Riyadh,75000
